Proteome Id	Organism Id
UP000303116	1149953
UP000243887	1150112
UP000095706	1150298
UP000095709	1150298
UP000737612	1150298
UP001199915	1150298
UP000182248	1150368
UP000183895	1150389
UP000033220	1150469
UP000014174	1150600
UP000019322	1150621
UP000074108	1150625
UP000004169	1150626
UP000003448	1150864
UP000724908	1151
UP000839518	1151002
UP000663608	1151742
UP000248727	1153
UP000249529	1153
UP000264786	1153
UP001165124	115335
UP000199025	115433
UP000015145	1154776
UP000018482	1154860
UP000015176	1154879
UP000005212	1155096
UP000322132	1155384
UP000252204	115553
UP000320231	115553
UP000502259	115561
UP000184462	1155689
UP000322545	1155722
UP000002878	1155777
UP000198660	1155944
UP000256304	1156355
UP000093080	1156395
UP000885797	1156395
UP000029622	1156417
UP000017124	1156431
UP000243149	1156800
UP000007123	1156935
UP000004837	1156937
UP000198767	1156985
UP000013834	1157475
UP000013897	1157487
UP000027931	1157490
UP000242584	1157630
UP000197014	1157641
UP000752647	115778
UP000706172	115781
UP000190102	115783
UP000005012	1157951
UP000019949	1158056
UP000196578	115808
UP000247453	1158175
UP000546438	1158289
UP000183569	1158459
UP000308271	115852
UP000013667	1158553
UP000013783	1158601
UP000013877	1158602
UP000013777	1158606
UP000013782	1158607
UP000013858	1158608
UP000013781	1158609
UP000013785	1158610
UP000013840	1158612
UP000013750	1158614
UP000013839	1158660
UP000199634	1159016
UP000199626	1159017
UP000011879	1159027
UP000011875	1159030
UP000011923	1159043
UP000012023	1159046
UP000011872	1159049
UP000003940	1159201
UP000010312	1159208
UP000243077	1159327
UP000016760	1159328
UP000233375	115979
UP000322618	115981
UP000839901	115981
UP001153761	1160
UP000243540	1160091
UP000243657	1160091
UP000288669	1160095
UP000005806	1160280
UP000003480	1160281
UP000003273	1160282
UP000003613	1160283
UP000005291	1160284
UP000004775	1160285
UP000003172	1160286
UP000011205	1160705
UP000009036	1160718
UP000016307	1160719
UP000094467	1160719
UP000276345	1160765
UP000839608	1160769
UP000055684	1160784
UP000515745	1160784
UP000663075	1160784
UP000260773	116085
UP000261231	116085
UP000024332	1160895
UP000464452	116090
UP000327086	116092
UP000186292	1161099
UP000018909	1161409
UP000019890	1161412
UP000020498	1161413
UP000022050	1161416
UP000006745	1161421
UP000006614	1161422
UP000006410	1161744
UP000005929	1161745
UP000326598	116188
UP000018868	1161902
UP000007132	1161912
UP000003759	1161918
UP000018217	1161919
UP000004557	1162282
UP000193836	1162418
UP000515800	1162633
UP000007382	1162668
UP000228758	1162967
UP000317998	1162970
UP000232158	1163398
UP000003226	1163407
UP000004210	1163408
UP000015559	1163617
UP000007391	1163730
UP000005007	1163741
UP000005006	1163742
UP000005013	1163745
UP000198639	1164594
UP000282460	1164595
UP000018967	1165092
UP000053051	1165094
UP000054004	1165095
UP000198588	1165689
UP000003180	1165841
UP000246483	1165852
UP000006447	1165867
UP000501641	116598
UP000011058	1166018
UP000198793	1166073
UP000531216	1166078
UP000233491	1166257
UP000323502	1166323
UP000436801	1166323
UP000198824	1166337
UP000199206	1166340
UP000232638	1166950
UP000011721	1167006
UP000682811	116718
UP000036890	1167641
UP000181981	1168034
UP000184050	1168035
UP000319040	1168039
UP000003473	1168065
UP000002868	1168287
UP000319627	116849
UP000291101	1168729
UP000291838	1168730
UP000013601	1169307
UP000013638	1169311
UP000014006	1169322
UP000014184	1169414
UP000004724	1169673
UP000004468	1169675
UP000530786	1169748
UP000023196	1169855
UP000636453	1169913
UP000780876	117
UP000010477	1170562
UP000190056	1170768
UP000192997	1170769
UP000000214	1171373
UP000605253	1171543
UP000198983	117157
UP000199326	1172182
UP000015520	1172190
UP000003704	1172194
UP000274511	1172565
UP000064183	1172567
UP000307943	1172614
UP000536685	1172621
UP000010366	1173020
UP000010472	1173022
UP000010383	1173025
UP000010476	1173026
UP000010471	1173027
UP000018434	1173062
UP000676649	1173101
UP000199695	1173111
UP000010385	1173263
UP000199650	1173584
UP000202485	1173585
UP000307592	1173677
UP000236163	1173947
UP000017304	1173950
UP000563524	1173995
UP000199050	1174501
UP000013072	1174684
UP000664731	117506
UP000004194	1175306
UP000320209	1175486
UP000501849	117567
UP000321258	1176176
UP000517759	1176177
UP000198873	1176198
UP000509706	1176198
UP000660110	1176239
UP000237647	1176243
UP000638848	1176249
UP000252554	1176257
UP000269774	1176257
UP000282800	1176259
UP000316584	1176533
UP000321172	1176536
UP000321249	1176539
UP000077667	1176587
UP000242682	1176648
UP000198917	1176649
UP000249769	1176649
UP000585226	117680
UP000517547	117681
UP000520592	117681
UP000522864	117681
UP000539985	117681
UP000582981	117681
UP000029444	1177154
UP000235954	1177157
UP001108027	1177169
UP000010164	1177179
UP000693996	1177213
UP000683585	1177216
UP000198427	1177574
UP000028883	1177594
UP000095087	1177755
UP000007365	1177928
UP000252419	1177929
UP000094009	1177930
UP000005330	1177931
UP000199119	1177982
UP000461670	1177982
UP000019113	1178482
UP000076927	1178515
UP000187941	1178516
UP000177709	1178537
UP000028091	1178540
UP000215244	1178778
UP000184396	1178825
UP000053784	1179155
UP000294937	1179467
UP000189926	1179670
UP000316917	1179671
UP000190576	1179672
UP000320351	1179674
UP000233782	1179743
UP000006281	1179773
UP000004339	1179778
UP000067523	118060
UP000094707	118062
UP000093070	118101
UP000298566	118103
UP000271533	118109
UP000077654	118110
UP000502958	118118
UP000184671	118126
UP000557688	1181271
UP000565205	1181271
UP000010382	118163
UP000307349	1181670
UP000308716	1181670
UP000003835	118168
UP000014179	1181728
UP000581769	1181879
UP000321490	1181884
UP000316184	1181886
UP000215668	1182263
UP000315753	118246
UP000077363	1182568
UP000032841	1182590
UP000014083	1182732
UP000006467	1183377
UP000298735	1183413
UP001151018	1183413
UP000192074	1183423
UP000191897	1183424
UP000192140	1183425
UP000191987	1183427
UP000191803	1183429
UP000191988	1183432
UP000191933	1183436
UP000017396	1183438
UP000078486	1184151
UP000005270	1184251
UP000028167	1184265
UP000012040	1184267
UP000054092	1184387
UP000008495	1184607
UP000008366	1184609
UP000273611	1184720
UP000007271	1185325
UP000677305	1185412
UP000197174	1185415
UP000184807	1185650
UP000185014	1185650
UP000190129	1185650
UP000190796	1185650
UP000095039	1185651
UP000006180	1185652
UP000004725	1185653
UP000006216	1185654
UP000027725	1185766
UP000192746	1185767
UP000009309	1185876
UP000241899	1185920
UP000006466	1186051
UP000199114	1186196
UP000237350	1187066
UP000292209	1187080
UP000253942	118728
UP000094741	1187848
UP000002930	1187851
UP000036449	1187852
UP000605361	1187855
UP000032761	1188
UP000180235	1188229
UP000013131	1188233
UP000013137	1188234
UP000013220	1188235
UP000028533	1188238
UP000020977	1188239
UP000015348	1188240
UP000028537	1188241
UP000241093	1188244
UP000023122	1188246
UP000295399	1188247
UP000241010	1188249
UP000241362	1188250
UP000094070	1188252
UP000017170	1188261
UP000497861	1188315
UP000033070	1188319
UP001139648	1188745
UP000237381	1189126
UP000031659	1189303
UP000216612	1189304
UP000217343	1189310
UP000184066	1189325
UP000004622	1189611
UP000006073	1189612
UP000012317	1189619
UP000005551	1189621
UP000243297	118967
UP000198654	119000
UP000183983	1190415
UP000199416	1190417
UP000658613	1190508
UP000020072	1190620
UP000015932	1191279
UP000015937	1191280
UP000015970	1191284
UP000015969	1191285
UP000015963	1191286
UP000094165	1191298
UP000094802	1191305
UP000095092	1191322
UP000018445	1191460
UP000015966	1191464
UP000009011	1191523
UP000019678	1192034
UP000032743	1192054
UP000069912	119206
UP000234239	119206
UP000327148	119206
UP000027020	1192124
UP000198213	1192162
UP000253772	119219
UP000005361	1192197
UP000049578	119224
UP000018534	1192560
UP000014535	1192586
UP000013259	1192688
UP000252003	1192842
UP000250079	1192854
UP000012159	1192866
UP000011783	1193007
UP000001343	1193010
UP000014540	1193011
UP000002809	1193012
UP000011956	1193013
UP000011754	1193028
UP000012117	1193029
UP000012164	1193040
UP000006339	1193047
UP000012138	1193053
UP000012131	1193056
UP000001097	1193057
UP000012149	1193059
UP000014564	1193069
UP000628840	1193105
UP000013167	1193181
UP000035763	1193182
UP000223296	1193404
UP000298058	1193500
UP000094609	1193502
UP000035720	1193518
UP000561045	1193620
UP000186040	1193682
UP000289726	1193712
UP000282892	1193713
UP000010077	1193729
UP000035721	1194083
UP000184041	1194090
UP000015729	1194404
UP000018849	1194405
UP000057389	1194427
UP000035027	1194971
UP000006072	1194972
UP000014155	1195236
UP000016529	1195244
UP000035062	1195246
UP000184109	1195760
UP000605670	1195761
UP000036097	1195763
UP000046187	1195923
UP000249571	119602
UP000254559	119602
UP000339049	119602
UP000216339	1196024
UP000077856	1196031
UP000192604	1196083
UP000192767	1196083
UP000229434	1196083
UP000229970	1196083
UP000230202	1196083
UP000230463	1196083
UP000231094	1196083
UP000231293	1196083
UP000019668	1196094
UP000194977	1196095
UP000247483	1196095
UP000247932	1196095
UP000319138	1196095
UP000319483	1196095
UP000001325	1196322
UP000004080	1196324
UP000006503	1196325
UP000199063	1196353
UP000199263	119641
UP000006063	1196835
UP000012043	1197174
UP000009005	1197325
UP000502845	1197460
UP000028521	1197477
UP000093044	1197717
UP000544265	1197717
UP000015042	1197719
UP000319014	1197861
UP000252582	1197950
UP000000343	1198114
UP000031483	1198115
UP000053781	1198116
UP000015380	1198232
UP000186004	1198245
UP000595001	1198301
UP000053048	1198305
UP000054197	1198309
UP000016887	1198449
UP000199460	1198456
UP000013242	1198630
UP000032077	1199154
UP000003936	1199245
UP000263928	119981
UP000279336	119981
UP000244898	1200281
UP000193077	1200284
UP000014809	1200352
UP000199252	1200721
UP000198652	1200747
UP000199016	1200749
UP000006983	1200793
UP000014062	1200984
UP000494252	1200993
UP000530038	1201031
UP000218272	120107
UP000015895	1201288
UP000015459	1201290
UP000009007	1201294
UP000256486	120213
UP000256541	120213
UP000256709	120213
UP000257080	120213
UP000005486	1202448
UP000013988	1202534
UP000003932	1202536
UP000003931	1202537
UP000003934	1202538
UP000003933	1202539
UP000003935	1202540
UP000006164	1202667
UP000247416	1202712
UP000623250	1202716
UP000037755	1202724
UP000823736	1202767
UP000183275	1202768
UP000315925	1202785
UP000327424	1202962
UP000237344	1203393
UP000014395	1203540
UP000014414	1203549
UP000014400	1203554
UP000017152	1203560
UP000017096	1203562
UP000014577	1203568
UP000017050	1203578
UP000014396	1203590
UP000014390	1203592
UP000014380	1203593
UP000014384	1203602
UP000014404	1203603
UP000014567	1203605
UP000013981	1203606
UP000033035	1203610
UP000017151	1203619
UP000017102	1203622
UP000287101	120370
UP000275356	120377
UP000317371	1204385
UP000007360	1204725
UP000011651	1204738
UP000003779	1205910
UP000186132	1206085
UP000231259	1206336
UP000053513	1206458
UP000294749	1206753
UP000006272	1206767
UP000006321	1206781
UP000269412	1206816
UP000223928	1206980
UP000018867	1207055
UP000589716	1207057
UP000024938	1207058
UP000006746	1207063
UP000061512	1207504
UP000062912	1207504
UP000494162	1207504
UP001263020	1207504
UP000262177	1207542
UP000053335	1208102
UP000035058	1208314
UP000018857	1208321
UP000006762	1208323
UP000031521	1208324
UP000311469	1208342
UP000010310	1208365
UP000019250	1208583
UP000008035	1208660
UP000011686	1208918
UP000011547	1208919
UP000011541	1208920
UP000011658	1208921
UP000011563	1208922
UP000199708	120956
UP000285310	1209778
UP000251558	1209954
UP000010802	1209989
UP000004474	1210046
UP000288711	1210046
UP000321424	1210091
UP000464178	1210884
UP000007813	1210908
UP000308828	1210932
UP000030595	1211035
UP000308000	1211322
UP000297385	1211383
UP000009319	1211777
UP000232587	1211806
UP001138989	1211807
UP000054736	1212489
UP000032430	1212491
UP000011700	1212548
UP000029453	1212764
UP000006502	1212765
UP000554766	121277
UP000059074	121290
UP000065151	121292
UP000198702	1213358
UP000321949	1213358
UP000295680	1213861
UP000317593	1214077
UP000008043	1214101
UP000006043	1214102
UP000028185	1214179
UP000006217	1214225
UP000015423	1214242
UP000217141	121428
UP000290975	121428
UP000214688	1214604
UP000198409	1214787
UP000011200	1214915
UP000632289	1214925
UP000297668	1214928
UP000481621	1215031
UP000286594	1215032
UP000017753	1215087
UP000092687	1215089
UP000016560	1215092
UP000010799	1215343
UP001165393	1215918
UP000316331	1215925
UP000184608	1216006
UP000198797	121616
UP000660339	121620
UP000534870	1216886
UP000019426	1216932
UP000030970	1217052
UP000064921	121719
UP000255000	121719
UP000005284	121723
UP000463470	121734
UP000053474	1217418
UP000183216	1217420
UP000013021	1217629
UP000017670	1217648
UP000018417	1217649
UP000013270	1217651
UP000013148	1217656
UP000014523	1217657
UP000017667	1217659
UP000018444	1217662
UP000018420	1217666
UP000018416	1217668
UP000018426	1217671
UP000018438	1217675
UP000014041	1217690
UP000014024	1217691
UP000018428	1217692
UP000013107	1217694
UP000018441	1217704
UP000013159	1217707
UP000013196	1217708
UP000018452	1217714
UP000013086	1217715
UP000027987	1217721
UP000005257	1217737
UP000053947	1217799
UP000239747	1217969
UP000184932	1217970
UP000018440	1217988
UP000321245	1218108
UP000002754	1218173
UP000297014	1218173
UP000005259	1218175
UP000249364	121821
UP000026923	1218352
UP000033558	1218492
UP000033533	1218493
UP001164557	1218494
UP000037721	1218495
UP000033612	1218506
UP000033531	1218507
UP000033695	1218508
UP000015445	1218564
UP000011988	1218565
UP000012227	1218591
UP000012313	1218598
UP000013984	1218599
UP000011921	1218600
UP001224926	121872
UP000464657	1218801
UP000003783	1218933
UP000019491	1219028
UP000016568	1219035
UP000321260	1219039
UP000033202	1219043
UP000024284	1219045
UP000032305	1219049
UP000032025	1219050
UP000076234	1219058
UP000321113	1219062
UP000321922	1219064
UP000016570	1219065
UP000318717	1219070
UP000017800	1219072
UP000016714	1219076
UP000016567	1219077
UP000318242	1219078
UP000016562	1219080
UP000013111	1219359
UP000242501	1219383
UP000327088	1219491
UP000035029	1219581
UP000054502	1219585
UP000029560	1219626
UP000263642	122
UP000753422	1220
UP000761284	1220
UP000600865	1220491
UP000184305	1220495
UP000001147	1220534
UP000004836	1220535
UP000244226	1220575
UP000033121	1220578
UP000026941	1220581
UP000010988	1220583
UP000030437	1220589
UP000023561	1220594
UP000631034	1220600
UP000076567	1221500
UP000076623	1221500
UP000017175	1221522
UP000019474	1221538
UP000278974	1221601
UP000279693	1221601
UP000031563	1221996
UP000282930	1222016
UP000629619	1223317
UP000613002	1223503
UP000321685	1223511
UP000557899	1223514
UP000031524	1223515
UP000321306	1223518
UP000011740	1223523
UP000035009	1223542
UP000035021	1223543
UP000035083	1223544
UP000011666	1223545
UP000658390	122355
UP000006080	1223565
UP000019052	1223566
UP000031637	1223802
UP000031928	1224162
UP000015388	1224163
UP000019222	1224164
UP000243066	122420
UP000637423	1224302
UP000027726	1224318
UP000004738	1224748
UP000199138	1224947
UP000199022	1225127
UP000830341	1225128
UP000004478	1225176
UP000183924	1225476
UP000035489	1225564
UP000049988	1225647
UP000029829	1225651
UP000051463	1225657
UP000645257	1225769
UP000000425	122586
UP000000626	122587
UP000054925	1226301
UP000016643	1226322
UP000016485	1226324
UP000243468	1226327
UP000017247	1226333
UP000017248	1226334
UP000017243	1226335
UP000031184	1226633
UP000287385	1226660
UP000287300	1226663
UP000325690	1226750
UP000309231	1226753
UP000019056	1226755
UP000077405	1226968
UP000019053	1227076
UP000199029	1227077
UP000016495	1227261
UP000016498	1227262
UP000016494	1227266
UP000016622	1227268
UP000016630	1227271
UP000016628	1227272
UP000016617	1227275
UP000016606	1227276
UP000019051	1227352
UP000019062	1227360
UP000011912	1227363
UP000011623	1227452
UP000011524	1227453
UP000011607	1227454
UP000011669	1227455
UP000011625	1227456
UP000011680	1227457
UP000011577	1227458
UP000011571	1227459
UP000011679	1227460
UP000011559	1227461
UP000011507	1227462
UP000011673	1227463
UP000011677	1227464
UP000011586	1227465
UP000011509	1227466
UP000011526	1227467
UP000011614	1227468
UP000011689	1227481
UP000011650	1227482
UP000011581	1227483
UP000011514	1227484
UP000011523	1227485
UP000011572	1227486
UP000011513	1227487
UP000011657	1227488
UP000011560	1227490
UP000011591	1227491
UP000011693	1227492
UP000011519	1227493
UP000011511	1227494
UP000011618	1227495
UP000011632	1227496
UP000011688	1227497
UP000011531	1227498
UP000011602	1227499
UP000011690	1227500
UP000753961	1227546
UP000199379	1227549
UP000321827	1227550
UP000266178	1227551
UP000321197	1227553
UP000062500	1227555
UP000019423	1227739
UP000013237	1227924
UP000305939	1227945
UP000782610	1228055
UP000031625	1228987
UP000006276	1228997
UP000256520	1229152
UP000257143	1229153
UP000243463	1229165
UP000010105	1229205
UP000480185	1229268
UP000031802	1229276
UP000031586	1229493
UP000011815	1229512
UP000013900	1229514
UP000020164	1229520
UP000019464	1229521
UP000298653	1229621
UP000186230	1229726
UP000186559	1229727
UP000006279	1229756
UP000006299	1229758
UP000018291	1229780
UP000009879	1229781
UP000009885	1229783
UP000019433	1229831
UP000006101	1229908
UP000006100	1229909
UP000023795	1230338
UP000009396	1230340
UP000011746	1230341
